lastname,firstname,team,points,games,liga_id,league_name,season,bezirk
16.,Hader,Matthias,TSV Ludwigsstadt,157,250,Bezirksklasse,2011,Oberfranken
17.,Lang,Christian,Post-SV Bamberg 2,149,250,Bezirksklasse,2011,Oberfranken
18.,Schneider,David,TSV Ebermannstadt,149,250,Bezirksklasse,2011,Oberfranken
19.,Müller,Markus,TSV Breitengüßbach 4,145,250,Bezirksklasse,2011,Oberfranken
20.,Liebl,Marco,BODY STREET Baunach 2,145,250,Bezirksklasse,2011,Oberfranken
21.,Ludwig,Florian,BODY STREET Baunach 2,138,250,Bezirksklasse,2011,Oberfranken
22.,Hanisch,Andreas,TSV Ebermannstadt,137,250,Bezirksklasse,2011,Oberfranken
23.,Rosenthal,Markus,BODY STREET Baunach 2,132,250,Bezirksklasse,2011,Oberfranken
24.,Deuber,Matthias,Post-SV Bamberg 2,132,250,Bezirksklasse,2011,Oberfranken
25.,Ferner,Felix Stefan,TSV Breitengüßbach 4,131,250,Bezirksklasse,2011,Oberfranken
26.,Laberer,Markus,SV Zapfendorf,119,250,Bezirksklasse,2011,Oberfranken
27.,Dinkel,Johann,BODY STREET Baunach 2,119,250,Bezirksklasse,2011,Oberfranken
28.,Gloeckner,Florian,TSV Ebermannstadt,116,250,Bezirksklasse,2011,Oberfranken
29.,Biesenecker,David Michael John,Regnitztal Baskets 2,115,250,Bezirksklasse,2011,Oberfranken
30.,Pfeiffer,Paul,TSV Ludwigsstadt,114,250,Bezirksklasse,2011,Oberfranken
31.,Süß,Pascal David,Regnitztal Baskets 2,113,250,Bezirksklasse,2011,Oberfranken
32.,Wiefel,Felix,TSV Ludwigsstadt,108,250,Bezirksklasse,2011,Oberfranken
33.,Hack,Alexander,TSV Ebermannstadt,104,250,Bezirksklasse,2011,Oberfranken
34.,Hager,Florian,Regnitztal Baskets 2,99,250,Bezirksklasse,2011,Oberfranken
35.,Kurzidim,Stefan,SV Zapfendorf,95,250,Bezirksklasse,2011,Oberfranken
36.,Sitzmann,Maximilian,Regnitztal Baskets 2,94,250,Bezirksklasse,2011,Oberfranken
37.,Bayer,Tobias,SV Zapfendorf,93,250,Bezirksklasse,2011,Oberfranken
38.,Korn,Wilfried,TSV Breitengüßbach 4,92,250,Bezirksklasse,2011,Oberfranken
39.,Heidrich,David Steffen,Regnitztal Baskets 2,92,250,Bezirksklasse,2011,Oberfranken
40.,Pfeiffer,Benedikt,TSV Ludwigsstadt,87,250,Bezirksklasse,2011,Oberfranken
41.,Rüb,Lukas,DJK Don Bosco Bamberg 3,87,250,Bezirksklasse,2011,Oberfranken
42.,Schmidt,Ralf,BODY STREET Baunach 2,80,250,Bezirksklasse,2011,Oberfranken
43.,Schneider,Tim,Regnitztal Baskets 2,80,250,Bezirksklasse,2011,Oberfranken
44.,Doblinger,Sebastian,Post-SV Bamberg 2,76,250,Bezirksklasse,2011,Oberfranken
45.,Schabacker,Rainer,TSV Breitengüßbach 4,75,250,Bezirksklasse,2011,Oberfranken
46.,Günthner,Dominik,Post-SV Bamberg 2,71,250,Bezirksklasse,2011,Oberfranken
47.,Galke,Patrick,Post-SV Bamberg 2,70,250,Bezirksklasse,2011,Oberfranken
48.,Naeger,Josua,Regnitztal Baskets 2,67,250,Bezirksklasse,2011,Oberfranken
49.,Hofmann,Tobias,TSV Breitengüßbach 4,67,250,Bezirksklasse,2011,Oberfranken
50.,Metzner,Sebastian,TSV Ebermannstadt,65,250,Bezirksklasse,2011,Oberfranken
51.,Müller,Michael,SV Zapfendorf,65,250,Bezirksklasse,2011,Oberfranken
52.,Reuther,Alexander,DJK Don Bosco Bamberg 3,59,250,Bezirksklasse,2011,Oberfranken
53.,Jakob,Sebastian,Post-SV Bamberg 2,58,250,Bezirksklasse,2011,Oberfranken
54.,Desch,Oliver,Regnitztal Baskets 2,57,250,Bezirksklasse,2011,Oberfranken
55.,Eberl,Erik,Regnitztal Baskets 2,55,250,Bezirksklasse,2011,Oberfranken
56.,Stintzing,Julius,TSV Ebermannstadt,53,250,Bezirksklasse,2011,Oberfranken
57.,Gerwig,Felix,TSV Ebermannstadt,51,250,Bezirksklasse,2011,Oberfranken
58.,Müller,Samuel,TSV Ludwigsstadt,51,250,Bezirksklasse,2011,Oberfranken
59.,Zipfel,Stefan,TSV Ludwigsstadt,50,250,Bezirksklasse,2011,Oberfranken
60.,Schülner,Dirk,SV Zapfendorf,48,250,Bezirksklasse,2011,Oberfranken
61.,Mixa,Luca-Mateo,Regnitztal Baskets 2,48,250,Bezirksklasse,2011,Oberfranken
62.,Fuchs,Bastian,BODY STREET Baunach 2,47,250,Bezirksklasse,2011,Oberfranken
63.,Zink,Daniel Eric,BODY STREET Baunach 2,44,250,Bezirksklasse,2011,Oberfranken
64.,Raum,Maximilian,DJK Don Bosco Bamberg 3,41,250,Bezirksklasse,2011,Oberfranken
65.,Smuda,Matthias,TSV Ebermannstadt,39,250,Bezirksklasse,2011,Oberfranken
66.,Stodolka,Florian,TSV Ebermannstadt,39,250,Bezirksklasse,2011,Oberfranken
67.,Schreiner,Benedikt,Regnitztal Baskets 2,38,250,Bezirksklasse,2011,Oberfranken
68.,Schreiber,Tim,DJK Don Bosco Bamberg 3,37,250,Bezirksklasse,2011,Oberfranken
69.,Stangenberg,Jonas,DJK Don Bosco Bamberg 3,37,250,Bezirksklasse,2011,Oberfranken
70.,Ochs,David,Post-SV Bamberg 2,33,250,Bezirksklasse,2011,Oberfranken
71.,Popp,Simon,Regnitztal Baskets 2,28,250,Bezirksklasse,2011,Oberfranken
72.,Weiß,Konrad,TSV Breitengüßbach 4,25,250,Bezirksklasse,2011,Oberfranken
73.,Jasinski,Markus,DJK Don Bosco Bamberg 3,24,250,Bezirksklasse,2011,Oberfranken
74.,Baier,Michael,TSV Ludwigsstadt,24,250,Bezirksklasse,2011,Oberfranken
75.,Reuter,Benoit Emile Nicolas,TSV Breitengüßbach 4,22,250,Bezirksklasse,2011,Oberfranken
76.,Goppert,Wolfgang,TSV Breitengüßbach 4,22,250,Bezirksklasse,2011,Oberfranken
77.,Deuber,Johannes,Post-SV Bamberg 2,22,250,Bezirksklasse,2011,Oberfranken
78.,Biedermann,Matthias,TSV Breitengüßbach 4,21,250,Bezirksklasse,2011,Oberfranken
79.,Großkopf,Johannes,Regnitztal Baskets 2,21,250,Bezirksklasse,2011,Oberfranken
80.,Poschinger,Felix,DJK Don Bosco Bamberg 3,20,250,Bezirksklasse,2011,Oberfranken
81.,Siebe,Marcel,BODY STREET Baunach 2,19,250,Bezirksklasse,2011,Oberfranken
82.,Koch,Hagen,TSV Breitengüßbach 4,18,250,Bezirksklasse,2011,Oberfranken
83.,Carpenter,Julian,BODY STREET Baunach 2,17,250,Bezirksklasse,2011,Oberfranken
84.,Hartmann,Julius,DJK Don Bosco Bamberg 3,16,250,Bezirksklasse,2011,Oberfranken
85.,Harrell,Dennis,Post-SV Bamberg 2,15,250,Bezirksklasse,2011,Oberfranken
86.,Herold,Florian,DJK Don Bosco Bamberg 3,14,250,Bezirksklasse,2011,Oberfranken
87.,Rott,Michael,SV Zapfendorf,14,250,Bezirksklasse,2011,Oberfranken
88.,Eckert,Reinhold,TSV Breitengüßbach 4,11,250,Bezirksklasse,2011,Oberfranken
89.,Messingschlager,Toni,BODY STREET Baunach 2,11,250,Bezirksklasse,2011,Oberfranken
90.,Dillig,Jan,DJK Don Bosco Bamberg 3,10,250,Bezirksklasse,2011,Oberfranken
91.,Henzler,Jens,TSV Breitengüßbach 4,10,250,Bezirksklasse,2011,Oberfranken
92.,Däbritz,Frank,SV Zapfendorf,10,250,Bezirksklasse,2011,Oberfranken
93.,Leisgang,Jürgen,SV Zapfendorf,10,250,Bezirksklasse,2011,Oberfranken
94.,Renner,Stefan,Post-SV Bamberg 2,10,250,Bezirksklasse,2011,Oberfranken
95.,Uch,Hans-Jürgen,TSV Breitengüßbach 4,9,250,Bezirksklasse,2011,Oberfranken
96.,Fischer,Andreas,DJK Don Bosco Bamberg 3,8,250,Bezirksklasse,2011,Oberfranken
97.,Günther,Fabian,DJK Don Bosco Bamberg 3,8,250,Bezirksklasse,2011,Oberfranken
98.,Saulich,Daniel,Post-SV Bamberg 2,8,250,Bezirksklasse,2011,Oberfranken
99.,Imsel,Tobias,TSV Ludwigsstadt,7,250,Bezirksklasse,2011,Oberfranken
100.,Becher,Oliver,TSV Breitengüßbach 4,7,250,Bezirksklasse,2011,Oberfranken
101.,Eschler,Christoph,DJK Don Bosco Bamberg 3,5,250,Bezirksklasse,2011,Oberfranken
102.,Tauer,Daniel,TSV Ebermannstadt,5,250,Bezirksklasse,2011,Oberfranken
103.,Fischbach,Florian,TSV Ludwigsstadt,4,250,Bezirksklasse,2011,Oberfranken
104.,Tadda,Walter,TSV Breitengüßbach 4,4,250,Bezirksklasse,2011,Oberfranken
105.,Trautnitz,Claus,TSV Breitengüßbach 4,4,250,Bezirksklasse,2011,Oberfranken
106.,Loch,Patrick,BODY STREET Baunach 2,3,250,Bezirksklasse,2011,Oberfranken
107.,Brandauer,Fabian,TSV Ebermannstadt,2,250,Bezirksklasse,2011,Oberfranken
108.,Krumm,Nils,TSV Ludwigsstadt,2,250,Bezirksklasse,2011,Oberfranken
109.,Reich,Jürgen,BODY STREET Baunach 2,2,250,Bezirksklasse,2011,Oberfranken
110.,Poser,Silas,TSV Ludwigsstadt,2,250,Bezirksklasse,2011,Oberfranken
Statistikdaten (Saison: 2011/2012) - Bezirksliga Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2011/2012) - Bezirksliga Herren (Senioren Oberfranken),Statistikdaten (Saison: 2011/2012) - Bezirksliga Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,250,Bezirksklasse,2011,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,250,Bezirksklasse,2011,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,250,Bezirksklasse,2011,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,250,Bezirksklasse,2011,Oberfranken
1.,Albert,Klaus,TSV Ebensfeld,268,10860,Bezirksoberliga,2012,Oberfranken
2.,Wiese,Jonas Michael,TSV Breitengüßbach 4,254,10860,Bezirksoberliga,2012,Oberfranken
3.,Jäger,Alexander Eduard,Regnitztal Baskets,251,10860,Bezirksoberliga,2012,Oberfranken
4.,Bechmann,Benedikt,TS Lichtenfels,249,10860,Bezirksoberliga,2012,Oberfranken
5.,Krüger,Jakob,ATS Kulmbach,249,10860,Bezirksoberliga,2012,Oberfranken
6.,Schuberth,Christian,ATS Kulmbach,248,10860,Bezirksoberliga,2012,Oberfranken
7.,Erber,Sven-Uwe,SV Zapfendorf,239,10860,Bezirksoberliga,2012,Oberfranken
8.,Riedel,Steffen,SV Zapfendorf,234,10860,Bezirksoberliga,2012,Oberfranken
9.,Rothe,Hagen,DJK Eggolsheim 2,215,10860,Bezirksoberliga,2012,Oberfranken
10.,Hofmann,Daniel,TSV Ebensfeld,212,10860,Bezirksoberliga,2012,Oberfranken
11.,Ludwig,Michael Heinrich,TSV Breitengüßbach 4,204,10860,Bezirksoberliga,2012,Oberfranken
12.,Leicht,Sebastian,TS Lichtenfels,202,10860,Bezirksoberliga,2012,Oberfranken
13.,Gärtner,Leonard,TS Lichtenfels,193,10860,Bezirksoberliga,2012,Oberfranken
14.,Espach,Jonas,TSV Ebensfeld,189,10860,Bezirksoberliga,2012,Oberfranken
15.,Reinfelder,Silvio,SpVgg Rattelsdorf 2,188,10860,Bezirksoberliga,2012,Oberfranken
16.,Feulner,Marco,TSV Ebensfeld,187,10860,Bezirksoberliga,2012,Oberfranken
17.,Ködel,Johannes,BSC Saas Bayreuth,186,10860,Bezirksoberliga,2012,Oberfranken
18.,Kühnlein,Torsten Michael,TSV Breitengüßbach 4,175,10860,Bezirksoberliga,2012,Oberfranken
19.,Mallanik,Marcus,ATS Kulmbach,173,10860,Bezirksoberliga,2012,Oberfranken
20.,Steiner,Felix,TS Lichtenfels,172,10860,Bezirksoberliga,2012,Oberfranken
21.,Roppelt,Julian,DJK Eggolsheim 2,169,10860,Bezirksoberliga,2012,Oberfranken
22.,Feulner,André,TSV Ebensfeld,167,10860,Bezirksoberliga,2012,Oberfranken
23.,Schultze,Björn,SV Zapfendorf,161,10860,Bezirksoberliga,2012,Oberfranken
24.,Schütz,Kevin Armin Adolf,Regnitztal Baskets,149,10860,Bezirksoberliga,2012,Oberfranken
25.,Ferner,Felix Stefan,TSV Breitengüßbach 4,146,10860,Bezirksoberliga,2012,Oberfranken
26.,Mallanik,Lukas,ATS Kulmbach,144,10860,Bezirksoberliga,2012,Oberfranken
27.,Oechsler,Peter Werner Georg,TSV Breitengüßbach 4,143,10860,Bezirksoberliga,2012,Oberfranken
28.,Sutter,Sebastian,BSC Saas Bayreuth,143,10860,Bezirksoberliga,2012,Oberfranken
29.,Jasinski,Dominik,SV Zapfendorf,143,10860,Bezirksoberliga,2012,Oberfranken
30.,Mönius,Phillip,DJK Eggolsheim 2,138,10860,Bezirksoberliga,2012,Oberfranken
31.,Simon,Tobias Benjamin,TS Lichtenfels,130,10860,Bezirksoberliga,2012,Oberfranken
32.,Kirsch,Christophe,TS Lichtenfels,126,10860,Bezirksoberliga,2012,Oberfranken
33.,Rüger,Heiko,ATS Kulmbach,125,10860,Bezirksoberliga,2012,Oberfranken
34.,Reichmann,Nikolas,Regnitztal Baskets,120,10860,Bezirksoberliga,2012,Oberfranken
35.,McDuffie,Deon,SpVgg Rattelsdorf 2,115,10860,Bezirksoberliga,2012,Oberfranken
36.,Thiem,Maximilian,SpVgg Rattelsdorf 2,111,10860,Bezirksoberliga,2012,Oberfranken
37.,Popp,Bastian,BSC Saas Bayreuth,110,10860,Bezirksoberliga,2012,Oberfranken
38.,Flierl,Kilian,Regnitztal Baskets,108,10860,Bezirksoberliga,2012,Oberfranken
39.,Stumpf,Manuel Wolfgang,SV Zapfendorf,107,10860,Bezirksoberliga,2012,Oberfranken
40.,Mergenthler,Markus,Regnitztal Baskets,105,10860,Bezirksoberliga,2012,Oberfranken
41.,Jaeger,Thomas,BSC Saas Bayreuth,104,10860,Bezirksoberliga,2012,Oberfranken
42.,Williams,Terry,Regnitztal Baskets,103,10860,Bezirksoberliga,2012,Oberfranken
43.,Meier,Mirko,SV Zapfendorf,99,10860,Bezirksoberliga,2012,Oberfranken
44.,Rutzenhöfer,Maximilian,BSC Saas Bayreuth,98,10860,Bezirksoberliga,2012,Oberfranken
45.,Dütsch,Thomas,TSV Ebensfeld,97,10860,Bezirksoberliga,2012,Oberfranken
46.,Hoffmann,Matthias Werner,TSV Breitengüßbach 4,96,10860,Bezirksoberliga,2012,Oberfranken
47.,Aumüller,Dominik,SpVgg Rattelsdorf 2,94,10860,Bezirksoberliga,2012,Oberfranken
48.,Doblinger,Sebastian,SpVgg Rattelsdorf 2,94,10860,Bezirksoberliga,2012,Oberfranken
49.,Brüning,Julian,BSC Saas Bayreuth,93,10860,Bezirksoberliga,2012,Oberfranken
50.,Meyer,Edwin,BSC Saas Bayreuth,89,10860,Bezirksoberliga,2012,Oberfranken
51.,Stretz,Tobias,SpVgg Rattelsdorf 2,84,10860,Bezirksoberliga,2012,Oberfranken
52.,Kurzidim,Stefan,SV Zapfendorf,83,10860,Bezirksoberliga,2012,Oberfranken
53.,Hubatschek,Kilian,Regnitztal Baskets,78,10860,Bezirksoberliga,2012,Oberfranken
54.,Bechmann,Simon,TS Lichtenfels,77,10860,Bezirksoberliga,2012,Oberfranken
55.,Hofmann,Tobias,TSV Breitengüßbach 4,74,10860,Bezirksoberliga,2012,Oberfranken
56.,Meschke,Christian,TS Lichtenfels,74,10860,Bezirksoberliga,2012,Oberfranken
57.,Smith,Philipp,SpVgg Rattelsdorf 2,74,10860,Bezirksoberliga,2012,Oberfranken
58.,Schmidt,Martin,BSC Saas Bayreuth,71,10860,Bezirksoberliga,2012,Oberfranken
59.,Schabacker,Rainer,TSV Breitengüßbach 4,70,10860,Bezirksoberliga,2012,Oberfranken
60.,Amtmann,Thomas,DJK Eggolsheim 2,70,10860,Bezirksoberliga,2012,Oberfranken
61.,Hanisch,Andreas,DJK Eggolsheim 2,68,10860,Bezirksoberliga,2012,Oberfranken
62.,Dingel,Julius,BSC Saas Bayreuth,58,10860,Bezirksoberliga,2012,Oberfranken
63.,Seemüller,Armin,SpVgg Rattelsdorf 2,57,10860,Bezirksoberliga,2012,Oberfranken
64.,Vonau,Jakob,BSC Saas Bayreuth,55,10860,Bezirksoberliga,2012,Oberfranken
65.,Bastian,Patrick,Regnitztal Baskets,55,10860,Bezirksoberliga,2012,Oberfranken
66.,Slabu,Sebastian Ionut,SpVgg Rattelsdorf 2,54,10860,Bezirksoberliga,2012,Oberfranken
67.,Koths,Tim,ATS Kulmbach,51,10860,Bezirksoberliga,2012,Oberfranken
68.,Stäudler,Michael,Regnitztal Baskets,51,10860,Bezirksoberliga,2012,Oberfranken
69.,Reck,Daniel,BSC Saas Bayreuth,48,10860,Bezirksoberliga,2012,Oberfranken
70.,Drechsel,Jim,BSC Saas Bayreuth,47,10860,Bezirksoberliga,2012,Oberfranken
71.,Schulte,Phillip,ATS Kulmbach,45,10860,Bezirksoberliga,2012,Oberfranken
72.,Deuber,Matthias,SpVgg Rattelsdorf 2,45,10860,Bezirksoberliga,2012,Oberfranken
73.,Jourdan,Gabriel,BSC Saas Bayreuth,42,10860,Bezirksoberliga,2012,Oberfranken
74.,Eismann,Daniel,BSC Saas Bayreuth,42,10860,Bezirksoberliga,2012,Oberfranken
75.,Schneider,Florian,SpVgg Rattelsdorf 2,42,10860,Bezirksoberliga,2012,Oberfranken
76.,Loskarn,Patrick Matthäus,Regnitztal Baskets,41,10860,Bezirksoberliga,2012,Oberfranken
77.,Goppert,Wolfgang,TSV Breitengüßbach 4,41,10860,Bezirksoberliga,2012,Oberfranken
78.,Amon,Timo,DJK Eggolsheim 2,38,10860,Bezirksoberliga,2012,Oberfranken
79.,Korn,Wilfried,TSV Breitengüßbach 4,37,10860,Bezirksoberliga,2012,Oberfranken
80.,Ellner,Matthias,TSV Ebensfeld,37,10860,Bezirksoberliga,2012,Oberfranken
81.,Hoffmann,Tobias,ATS Kulmbach,36,10860,Bezirksoberliga,2012,Oberfranken
82.,Bayer,Tobias,SV Zapfendorf,36,10860,Bezirksoberliga,2012,Oberfranken
83.,Endres,Christian,SpVgg Rattelsdorf 2,34,10860,Bezirksoberliga,2012,Oberfranken
84.,Hanisch,Christian,DJK Eggolsheim 2,33,10860,Bezirksoberliga,2012,Oberfranken
85.,Laberer,Markus,SV Zapfendorf,32,10860,Bezirksoberliga,2012,Oberfranken
86.,Schuler,Elias,DJK Eggolsheim 2,32,10860,Bezirksoberliga,2012,Oberfranken
87.,Wiesner,Kai-Holger,ATS Kulmbach,31,10860,Bezirksoberliga,2012,Oberfranken
88.,Balduf,Stefan,ATS Kulmbach,30,10860,Bezirksoberliga,2012,Oberfranken
89.,Schülner,Dirk,SV Zapfendorf,27,10860,Bezirksoberliga,2012,Oberfranken
90.,Hansl,Matthias,ATS Kulmbach,26,10860,Bezirksoberliga,2012,Oberfranken
91.,Reuter,Benoit Emile Nicolas,TSV Breitengüßbach 4,24,10860,Bezirksoberliga,2012,Oberfranken
92.,Ilg,Patrick,DJK Eggolsheim 2,23,10860,Bezirksoberliga,2012,Oberfranken
93.,Schlaug,Michael,Regnitztal Baskets,23,10860,Bezirksoberliga,2012,Oberfranken
94.,Uch,Hans-Jürgen,TSV Breitengüßbach 4,21,10860,Bezirksoberliga,2012,Oberfranken
95.,Siebe,Marcel,SpVgg Rattelsdorf 2,15,10860,Bezirksoberliga,2012,Oberfranken
96.,Eckert,Reinhold,TSV Breitengüßbach 4,15,10860,Bezirksoberliga,2012,Oberfranken
97.,Geheeb,Felix,Regnitztal Baskets,14,10860,Bezirksoberliga,2012,Oberfranken
98.,Herzog,Dominik,Regnitztal Baskets,13,10860,Bezirksoberliga,2012,Oberfranken
99.,Jäger,Oliver,DJK Eggolsheim 2,13,10860,Bezirksoberliga,2012,Oberfranken
100.,Weiß,Konrad,TSV Breitengüßbach 4,13,10860,Bezirksoberliga,2012,Oberfranken
101.,Deuber,Johannes,SpVgg Rattelsdorf 2,13,10860,Bezirksoberliga,2012,Oberfranken
102.,Saffer,Wolfgang,DJK Eggolsheim 2,12,10860,Bezirksoberliga,2012,Oberfranken
103.,Reitz,Mario,TSV Ebensfeld,12,10860,Bezirksoberliga,2012,Oberfranken
104.,Ratzmann,Benedikt,SpVgg Rattelsdorf 2,12,10860,Bezirksoberliga,2012,Oberfranken
105.,Ködel,Tobias,BSC Saas Bayreuth,11,10860,Bezirksoberliga,2012,Oberfranken
106.,Riediger,Maximilian,DJK Eggolsheim 2,11,10860,Bezirksoberliga,2012,Oberfranken
107.,Brown,David,ATS Kulmbach,10,10860,Bezirksoberliga,2012,Oberfranken
108.,Dusold,Edgar,TSV Breitengüßbach 4,10,10860,Bezirksoberliga,2012,Oberfranken
109.,Möhrlein,Niklas,DJK Eggolsheim 2,10,10860,Bezirksoberliga,2012,Oberfranken
110.,Dittrich,Jochen,TS Lichtenfels,9,10860,Bezirksoberliga,2012,Oberfranken
111.,Müller,Michael,SV Zapfendorf,9,10860,Bezirksoberliga,2012,Oberfranken
112.,Geiger,Markus,DJK Eggolsheim 2,9,10860,Bezirksoberliga,2012,Oberfranken
113.,Kupfer,Matthias Werner Heinrich,SpVgg Rattelsdorf 2,8,10860,Bezirksoberliga,2012,Oberfranken
114.,Bauman,Stefan,TSV Ebensfeld,8,10860,Bezirksoberliga,2012,Oberfranken
115.,Krump,Johannes,TSV Ebensfeld,7,10860,Bezirksoberliga,2012,Oberfranken
116.,Neumann,Sebastian,BSC Saas Bayreuth,6,10860,Bezirksoberliga,2012,Oberfranken
117.,Motschmann,Kevin,BSC Saas Bayreuth,6,10860,Bezirksoberliga,2012,Oberfranken
118.,Bechmann,Florian,TS Lichtenfels,6,10860,Bezirksoberliga,2012,Oberfranken
119.,Kleine,Daniel,Regnitztal Baskets,6,10860,Bezirksoberliga,2012,Oberfranken
120.,Hofmann,Stefan,TS Lichtenfels,6,10860,Bezirksoberliga,2012,Oberfranken
121.,Gömer,Christian,ATS Kulmbach,5,10860,Bezirksoberliga,2012,Oberfranken
122.,Wagner,Jonas,TS Lichtenfels,5,10860,Bezirksoberliga,2012,Oberfranken
123.,Sitzmann,Maximilian,Regnitztal Baskets,4,10860,Bezirksoberliga,2012,Oberfranken
124.,Vogel,Dimo,TS Lichtenfels,4,10860,Bezirksoberliga,2012,Oberfranken
125.,Engert,Steffen,DJK Eggolsheim 2,4,10860,Bezirksoberliga,2012,Oberfranken
126.,Biesenecker,David Michael John,Regnitztal Baskets,3,10860,Bezirksoberliga,2012,Oberfranken
127.,Möhrlein,Konrad,DJK Eggolsheim 2,3,10860,Bezirksoberliga,2012,Oberfranken
128.,Förner,Michael,TSV Ebensfeld,3,10860,Bezirksoberliga,2012,Oberfranken
129.,Biedermann,Matthias,TSV Breitengüßbach 4,2,10860,Bezirksoberliga,2012,Oberfranken
130.,Bisani,Philip,BSC Saas Bayreuth,2,10860,Bezirksoberliga,2012,Oberfranken
131.,Fugmann,Thomas,TS Lichtenfels,2,10860,Bezirksoberliga,2012,Oberfranken
132.,Moritz,Simon,ATS Kulmbach,2,10860,Bezirksoberliga,2012,Oberfranken
133.,Rott,Michael,SV Zapfendorf,2,10860,Bezirksoberliga,2012,Oberfranken
134.,Leutner-Happ,Christian,TSV Ebensfeld,2,10860,Bezirksoberliga,2012,Oberfranken
135.,Lohneis,Jakob,Regnitztal Baskets,2,10860,Bezirksoberliga,2012,Oberfranken
136.,Martin,Steffen,SpVgg Rattelsdorf 2,1,10860,Bezirksoberliga,2012,Oberfranken
Statistikdaten (Saison: 2012/2013) - Bezirksoberliga Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2012/2013) - Bezirksoberliga Herren (Senioren Oberfranken),Statistikdaten (Saison: 2012/2013) - Bezirksoberliga Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,10860,Bezirksoberliga,2012,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,10860,Bezirksoberliga,2012,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,10860,Bezirksoberliga,2012,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,10860,Bezirksoberliga,2012,Oberfranken
1.,Rosiwal,Silvia,DJK Don Bosco Bamberg 2,170,248,Bezirksoberliga,2012,Oberfranken
2.,Braun,Karina Petra,SpVgg Rattelsdorf,152,248,Bezirksoberliga,2012,Oberfranken
3.,Neubig,Nadine,BG Litzendorf,148,248,Bezirksoberliga,2012,Oberfranken
4.,Doktorowski,Nadja,SpVgg Rattelsdorf,134,248,Bezirksoberliga,2012,Oberfranken
5.,Bergmann-Bötsch,Anna,DJK Don Bosco Bamberg 2,120,248,Bezirksoberliga,2012,Oberfranken
6.,Rupprecht,Catarina,BBC Bayreuth 2,117,248,Bezirksoberliga,2012,Oberfranken
7.,Högen,Kerstin,DJK Don Bosco Bamberg 2,105,248,Bezirksoberliga,2012,Oberfranken
8.,Knoll,Anja,SpVgg Rattelsdorf,104,248,Bezirksoberliga,2012,Oberfranken
9.,Ellinger,Anja,BBC Bayreuth 2,101,248,Bezirksoberliga,2012,Oberfranken
10.,Stelzer,Laura,TTL Basketball Bamberg 2,98,248,Bezirksoberliga,2012,Oberfranken
11.,Malcharczyk,Mariana,BG Litzendorf,97,248,Bezirksoberliga,2012,Oberfranken
12.,Lehner,Jutta,BBC Bayreuth 2,91,248,Bezirksoberliga,2012,Oberfranken
13.,Knoblach,Elisa-Maria,BG Litzendorf,87,248,Bezirksoberliga,2012,Oberfranken
14.,Kühhorn,Susanne,DJK Don Bosco Bamberg 2,83,248,Bezirksoberliga,2012,Oberfranken
15.,Ulbrich,Verena,BG Litzendorf,80,248,Bezirksoberliga,2012,Oberfranken
16.,Konrad,Anna,TTL Basketball Bamberg 2,75,248,Bezirksoberliga,2012,Oberfranken
17.,Derra,Sabine,SC Kemmern 3,74,248,Bezirksoberliga,2012,Oberfranken
18.,Minier,Nicole,BBC Bayreuth 2,73,248,Bezirksoberliga,2012,Oberfranken
19.,Nürnberger,Melanie,SpVgg Rattelsdorf,72,248,Bezirksoberliga,2012,Oberfranken
20.,Ulshöfer,Eva,TTL Basketball Bamberg 2,68,248,Bezirksoberliga,2012,Oberfranken
21.,Schäfer,Carina,SC Kemmern 3,63,248,Bezirksoberliga,2012,Oberfranken
22.,Narr,Isabelle,SpVgg Rattelsdorf,59,248,Bezirksoberliga,2012,Oberfranken
23.,Endres,Magdalena,SC Kemmern 3,52,248,Bezirksoberliga,2012,Oberfranken
24.,Jansen,Andrea,BG Litzendorf,52,248,Bezirksoberliga,2012,Oberfranken
25.,Schmitt,Sabine,SC Kemmern 3,52,248,Bezirksoberliga,2012,Oberfranken
26.,Rohm,Andrea,DJK Don Bosco Bamberg 2,51,248,Bezirksoberliga,2012,Oberfranken
27.,Schlichting,Stephanie,TTL Basketball Bamberg 2,48,248,Bezirksoberliga,2012,Oberfranken
28.,Vogler,Renate,DJK Don Bosco Bamberg 2,39,248,Bezirksoberliga,2012,Oberfranken
