lastname,firstname,team,points,games,liga_id,league_name,season,bezirk
32.,Balduf,Stefan,ATS Kulmbach 2,143,250,Bezirksklasse,2005,Oberfranken
33.,Müller,Fabian,SpVgg Stegaurach,141,250,Bezirksklasse,2005,Oberfranken
34.,Schneiderbanger,Michael,TSV Ebensfeld,141,250,Bezirksklasse,2005,Oberfranken
35.,Pfister,Christoph,DJK Eggolsheim 2,135,250,Bezirksklasse,2005,Oberfranken
36.,Weber,Manfred,TSV Bindlach,133,250,Bezirksklasse,2005,Oberfranken
37.,Reich,Marco,BG Litzendorf,127,250,Bezirksklasse,2005,Oberfranken
38.,Schulz,Werner,DJK Eggolsheim 2,126,250,Bezirksklasse,2005,Oberfranken
39.,Stix,Christopher,DJK Don Bosco Bamberg 2,122,250,Bezirksklasse,2005,Oberfranken
40.,Fluhrer,Carsten,DJK Don Bosco Bamberg 2,120,250,Bezirksklasse,2005,Oberfranken
41.,Feulner,Marco,TSV Ebensfeld,105,250,Bezirksklasse,2005,Oberfranken
42.,Kollmer,Daniel,SpVgg Stegaurach,104,250,Bezirksklasse,2005,Oberfranken
43.,Vogel,Dimo,TSV Ebensfeld,100,250,Bezirksklasse,2005,Oberfranken
44.,Madinger,Christof,TS Kronach,98,250,Bezirksklasse,2005,Oberfranken
45.,Nikolou,Ivan,TSV Ebensfeld,95,250,Bezirksklasse,2005,Oberfranken
46.,Uwira,Thomas,TS Kronach,94,250,Bezirksklasse,2005,Oberfranken
47.,Eismann,Phillip,DJK Eggolsheim 2,91,250,Bezirksklasse,2005,Oberfranken
48.,Vogler,Marcel,TSV Bindlach,90,250,Bezirksklasse,2005,Oberfranken
49.,Heichel,Dominik,BG Litzendorf,90,250,Bezirksklasse,2005,Oberfranken
50.,Dittrich,René,BG Litzendorf,90,250,Bezirksklasse,2005,Oberfranken
51.,Hoffmann,Mario Frank,TSV Bindlach,90,250,Bezirksklasse,2005,Oberfranken
52.,Ruf,Marcel,ATSV Nordhalben,85,250,Bezirksklasse,2005,Oberfranken
53.,Ulshöfer,Jens,TSV Breitengüßbach 5,85,250,Bezirksklasse,2005,Oberfranken
54.,Weckwerth,Stefan,TS Kronach,82,250,Bezirksklasse,2005,Oberfranken
55.,Horlamus,Kai,TSV Breitengüßbach 5,81,250,Bezirksklasse,2005,Oberfranken
56.,Scholz,Thomas,SpVgg Stegaurach,80,250,Bezirksklasse,2005,Oberfranken
57.,Zimmermann,Andreas,ATSV Nordhalben,79,250,Bezirksklasse,2005,Oberfranken
58.,Von Schkopp,Alexander,ATS Kulmbach 2,77,250,Bezirksklasse,2005,Oberfranken
59.,Eismann,Johannes,DJK Eggolsheim 2,76,250,Bezirksklasse,2005,Oberfranken
60.,Ellner,Matthias,TSV Ebensfeld,76,250,Bezirksklasse,2005,Oberfranken
61.,Irani,Dominik,DJK Don Bosco Bamberg 2,74,250,Bezirksklasse,2005,Oberfranken
62.,Schultz,Matthias,SpVgg Stegaurach,67,250,Bezirksklasse,2005,Oberfranken
63.,Wadenstorfer,Matthias,TSV Bindlach,67,250,Bezirksklasse,2005,Oberfranken
64.,Philipp,Stephan,SpVgg Stegaurach,65,250,Bezirksklasse,2005,Oberfranken
65.,Bähr,Sebastian,DJK Eggolsheim 2,64,250,Bezirksklasse,2005,Oberfranken
66.,Diederich,Marco,ATS Kulmbach 2,62,250,Bezirksklasse,2005,Oberfranken
67.,Hader,Matthias,ATSV Nordhalben,61,250,Bezirksklasse,2005,Oberfranken
68.,Naumann,Florian,ATS Kulmbach 2,61,250,Bezirksklasse,2005,Oberfranken
69.,Krüger,Jakob,ATS Kulmbach 2,61,250,Bezirksklasse,2005,Oberfranken
70.,Erlwein,Michael,DJK Eggolsheim 2,59,250,Bezirksklasse,2005,Oberfranken
71.,Wittmann,Andreas,BG Litzendorf,59,250,Bezirksklasse,2005,Oberfranken
72.,Möhrlein,Konrad,DJK Eggolsheim 2,58,250,Bezirksklasse,2005,Oberfranken
73.,Leuschner,Wolfgang,DJK Eggolsheim 2,58,250,Bezirksklasse,2005,Oberfranken
74.,Schultz,Andreas,DJK Don Bosco Bamberg 2,57,250,Bezirksklasse,2005,Oberfranken
75.,Reinhold,Ingo,ATS Kulmbach 2,57,250,Bezirksklasse,2005,Oberfranken
76.,Uzelino,Florian,BG Litzendorf,56,250,Bezirksklasse,2005,Oberfranken
77.,Rommel,Steffen,DJK Don Bosco Bamberg 2,55,250,Bezirksklasse,2005,Oberfranken
78.,Cazacu,Gheorghe,TS Kronach,53,250,Bezirksklasse,2005,Oberfranken
79.,Spindler,Sebastian,BG Litzendorf,52,250,Bezirksklasse,2005,Oberfranken
80.,Weinrich,Christoph,ATSV Nordhalben,51,250,Bezirksklasse,2005,Oberfranken
81.,Dütsch,Thomas,TSV Ebensfeld,50,250,Bezirksklasse,2005,Oberfranken
82.,Kostolecky,Woyta,TSV Ebensfeld,50,250,Bezirksklasse,2005,Oberfranken
83.,Wendler,Dominik,SpVgg Stegaurach,49,250,Bezirksklasse,2005,Oberfranken
84.,Bötsch,Philipp,BG Litzendorf,45,250,Bezirksklasse,2005,Oberfranken
85.,Förtsch,Manuel,TSV Breitengüßbach 5,44,250,Bezirksklasse,2005,Oberfranken
86.,Feilner,Klaus,TS Kronach,42,250,Bezirksklasse,2005,Oberfranken
87.,Bird,Greg,DJK Eggolsheim 2,40,250,Bezirksklasse,2005,Oberfranken
88.,Daum,Christian,ATSV Nordhalben,39,250,Bezirksklasse,2005,Oberfranken
89.,Tilmann,Matthias,TSV Bindlach,39,250,Bezirksklasse,2005,Oberfranken
90.,Lautenschläger,Heinz,ATSV Nordhalben,39,250,Bezirksklasse,2005,Oberfranken
91.,Jasinski,Dominik,DJK Don Bosco Bamberg 2,38,250,Bezirksklasse,2005,Oberfranken
92.,Saffer,Christian,DJK Eggolsheim 2,38,250,Bezirksklasse,2005,Oberfranken
93.,Dorsch,Hubert,TSV Breitengüßbach 5,37,250,Bezirksklasse,2005,Oberfranken
94.,Lunz,Markus,TSV Breitengüßbach 5,36,250,Bezirksklasse,2005,Oberfranken
95.,Reuß,Marc,BG Litzendorf,35,250,Bezirksklasse,2005,Oberfranken
96.,Zeck,Tobias,BG Litzendorf,33,250,Bezirksklasse,2005,Oberfranken
97.,Nagengast,Jan,DJK Eggolsheim 2,32,250,Bezirksklasse,2005,Oberfranken
98.,Wagner,Hans-Günther,TSV Breitengüßbach 5,31,250,Bezirksklasse,2005,Oberfranken
99.,Sesselmann,Rolf,ATS Kulmbach 2,29,250,Bezirksklasse,2005,Oberfranken
100.,Pöhlmann,Hannes,TSV Bindlach,29,250,Bezirksklasse,2005,Oberfranken
101.,Ritli,Norbert,DJK Don Bosco Bamberg 2,24,250,Bezirksklasse,2005,Oberfranken
102.,Deckner,Max,TSV Bindlach,24,250,Bezirksklasse,2005,Oberfranken
103.,Keppner,Stefan,TSV Breitengüßbach 5,23,250,Bezirksklasse,2005,Oberfranken
104.,Gebhardt,Julian,DJK Eggolsheim 2,23,250,Bezirksklasse,2005,Oberfranken
105.,Keppner,Volker,TSV Breitengüßbach 5,23,250,Bezirksklasse,2005,Oberfranken
106.,Möller,Stephan,BG Litzendorf,22,250,Bezirksklasse,2005,Oberfranken
107.,Tilmann,Matthias,TSV Bindlach,21,250,Bezirksklasse,2005,Oberfranken
108.,Reichel,Moritz,DJK Don Bosco Bamberg 2,19,250,Bezirksklasse,2005,Oberfranken
109.,Schmidt,Martin,DJK Eggolsheim 2,19,250,Bezirksklasse,2005,Oberfranken
110.,Eigenbrodt,Günter,ATSV Nordhalben,16,250,Bezirksklasse,2005,Oberfranken
111.,Rayford,Larry Gene,TS Kronach,16,250,Bezirksklasse,2005,Oberfranken
112.,Zimmermann,Andreas,DJK Eggolsheim 2,16,250,Bezirksklasse,2005,Oberfranken
113.,Kempf,Markus,TSV Ebensfeld,16,250,Bezirksklasse,2005,Oberfranken
114.,Hansl,Matthias,ATS Kulmbach 2,14,250,Bezirksklasse,2005,Oberfranken
115.,Künzel,Owusu,TS Kronach,14,250,Bezirksklasse,2005,Oberfranken
116.,Jungkunz,Jürgen,TS Kronach,13,250,Bezirksklasse,2005,Oberfranken
117.,Schirmer,Mario,ATSV Nordhalben,13,250,Bezirksklasse,2005,Oberfranken
118.,Schlaug,Alfons,BG Litzendorf,12,250,Bezirksklasse,2005,Oberfranken
119.,Günther,Tobias,TS Kronach,11,250,Bezirksklasse,2005,Oberfranken
120.,Motschenbacher,Michael,SpVgg Stegaurach,11,250,Bezirksklasse,2005,Oberfranken
121.,Heberlein,Ralf,TSV Breitengüßbach 5,11,250,Bezirksklasse,2005,Oberfranken
122.,Gömer,Christian,ATS Kulmbach 2,10,250,Bezirksklasse,2005,Oberfranken
123.,Schlicht,Karsten,SpVgg Stegaurach,10,250,Bezirksklasse,2005,Oberfranken
124.,Pscherer,Björn,TSV Bindlach,9,250,Bezirksklasse,2005,Oberfranken
125.,Wolf,Thomas,ATSV Nordhalben,9,250,Bezirksklasse,2005,Oberfranken
126.,Pöhlmann,Christian,TSV Bindlach,8,250,Bezirksklasse,2005,Oberfranken
127.,Wolf,Alexander,TSV Bindlach,8,250,Bezirksklasse,2005,Oberfranken
128.,Haagen,Stefan,TSV Bindlach,8,250,Bezirksklasse,2005,Oberfranken
129.,Chrennikow,Wladimir,DJK Don Bosco Bamberg 2,8,250,Bezirksklasse,2005,Oberfranken
130.,Hable,Johannes,ATSV Nordhalben,7,250,Bezirksklasse,2005,Oberfranken
131.,Trunk,Robert,TSV Breitengüßbach 5,7,250,Bezirksklasse,2005,Oberfranken
132.,Hader,Dietmar,ATSV Nordhalben,6,250,Bezirksklasse,2005,Oberfranken
133.,Pöhlmann,Hannes,ATS Kulmbach 2,5,250,Bezirksklasse,2005,Oberfranken
134.,Lieb,Nikolas,TSV Ebensfeld,5,250,Bezirksklasse,2005,Oberfranken
135.,Neundörfer,Stefan,DJK Don Bosco Bamberg 2,5,250,Bezirksklasse,2005,Oberfranken
136.,Schmidt,Rene,ATS Kulmbach 2,5,250,Bezirksklasse,2005,Oberfranken
137.,Pike,Thomas,DJK Don Bosco Bamberg 2,5,250,Bezirksklasse,2005,Oberfranken
138.,Schwuchow,Manuel,TSV Bindlach,4,250,Bezirksklasse,2005,Oberfranken
139.,Strecker,Martin,BG Litzendorf,4,250,Bezirksklasse,2005,Oberfranken
140.,Röder,Matthias,BG Litzendorf,4,250,Bezirksklasse,2005,Oberfranken
141.,Dratz,Elmar,BG Litzendorf,3,250,Bezirksklasse,2005,Oberfranken
142.,Flämig,Michael,DJK Don Bosco Bamberg 2,3,250,Bezirksklasse,2005,Oberfranken
143.,Reh,Stephan,TSV Breitengüßbach 5,3,250,Bezirksklasse,2005,Oberfranken
144.,Fickert,Heinrich,ATSV Nordhalben,2,250,Bezirksklasse,2005,Oberfranken
145.,Rahm,Felix,BG Litzendorf,2,250,Bezirksklasse,2005,Oberfranken
146.,Uzelino,Bernhard,BG Litzendorf,2,250,Bezirksklasse,2005,Oberfranken
147.,Jasinski,Markus,DJK Don Bosco Bamberg 2,2,250,Bezirksklasse,2005,Oberfranken
148.,Keim,Rene,TSV Ebensfeld,2,250,Bezirksklasse,2005,Oberfranken
149.,Wietzel,Klaus,ATS Kulmbach 2,2,250,Bezirksklasse,2005,Oberfranken
150.,Espach,Jonas,TSV Ebensfeld,2,250,Bezirksklasse,2005,Oberfranken
151.,Wunder,Henry,ATSV Nordhalben,2,250,Bezirksklasse,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Bezirksklasse Herren (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Bezirksklasse Herren (Senioren Oberfranken),Statistikdaten (Saison: 2005/2006) - Bezirksklasse Herren (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,250,Bezirksklasse,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,250,Bezirksklasse,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,250,Bezirksklasse,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,250,Bezirksklasse,2005,Oberfranken
1.,Zipfel,Stefan,TSV Ludwigsstadt,53,934,Kreisliga,2005,Oberfranken
2.,Wagner,Patrick,1. FC Strullendorf,42,934,Kreisliga,2005,Oberfranken
3.,Pfeiffer,Benedikt,TSV Ludwigsstadt,32,934,Kreisliga,2005,Oberfranken
4.,Gutgesell,Volker,TS Lichtenfels,31,934,Kreisliga,2005,Oberfranken
5.,Kapp,Jürgen,1. FC Strullendorf,31,934,Kreisliga,2005,Oberfranken
6.,Bechmann,Benedikt,TS Lichtenfels,30,934,Kreisliga,2005,Oberfranken
7.,Jasmund,Michael,TSV Ludwigsstadt,28,934,Kreisliga,2005,Oberfranken
8.,Günther,Sebastian,TTL uniVersa Bamberg 2,28,934,Kreisliga,2005,Oberfranken
9.,Auernheimer,Dirk,1. FC Strullendorf,24,934,Kreisliga,2005,Oberfranken
10.,Leicht,Sebastian,TS Lichtenfels,23,934,Kreisliga,2005,Oberfranken
11.,Lengenfelder,Sven,1. FC Strullendorf,22,934,Kreisliga,2005,Oberfranken
12.,Schlang,Klaus,1. FC Strullendorf,21,934,Kreisliga,2005,Oberfranken
13.,Hummel,Jürgen,1. FC Strullendorf,18,934,Kreisliga,2005,Oberfranken
14.,Wintergerst,Michael,TTL uniVersa Bamberg 2,18,934,Kreisliga,2005,Oberfranken
15.,Wiefel,Felix,TSV Ludwigsstadt,17,934,Kreisliga,2005,Oberfranken
16.,Kräußlich,Leon,TS Lichtenfels,16,934,Kreisliga,2005,Oberfranken
17.,Rhein,Felix,TTL uniVersa Bamberg 2,16,934,Kreisliga,2005,Oberfranken
18.,Kühnlenz,Fritz,TSV Ludwigsstadt,15,934,Kreisliga,2005,Oberfranken
19.,Hoffmann,Jonas,TTL uniVersa Bamberg 2,14,934,Kreisliga,2005,Oberfranken
20.,Haider,Maximilian,1. FC Strullendorf,13,934,Kreisliga,2005,Oberfranken
21.,Peetz,Cornelius,TSV Ludwigsstadt,12,934,Kreisliga,2005,Oberfranken
22.,Schmidt,Jörg,TS Lichtenfels,11,934,Kreisliga,2005,Oberfranken
23.,Imsel,Tobias,TSV Ludwigsstadt,10,934,Kreisliga,2005,Oberfranken
24.,Neuberger,Tobias,TS Lichtenfels,9,934,Kreisliga,2005,Oberfranken
25.,Pfister,Mario,TTL uniVersa Bamberg 2,9,934,Kreisliga,2005,Oberfranken
26.,Kocina,Nik,TTL uniVersa Bamberg 2,8,934,Kreisliga,2005,Oberfranken
27.,Münch,Johannes,TTL uniVersa Bamberg 2,8,934,Kreisliga,2005,Oberfranken
28.,Hetz,Torsten,TSV Ludwigsstadt,7,934,Kreisliga,2005,Oberfranken
29.,Werz,Florian,1. FC Strullendorf,6,934,Kreisliga,2005,Oberfranken
30.,Haas,Harald,1. FC Strullendorf,6,934,Kreisliga,2005,Oberfranken
31.,Lips,Jonas,TTL uniVersa Bamberg 2,6,934,Kreisliga,2005,Oberfranken
32.,Rahimoff,Sascha,1. FC Strullendorf,6,934,Kreisliga,2005,Oberfranken
33.,Bechmann,Simon,TS Lichtenfels,5,934,Kreisliga,2005,Oberfranken
34.,Mergenthler,Markus,1. FC Strullendorf,3,934,Kreisliga,2005,Oberfranken
35.,Ziegmann,Andreas,TTL uniVersa Bamberg 2,3,934,Kreisliga,2005,Oberfranken
36.,Popp,Andreas,TTL uniVersa Bamberg 2,3,934,Kreisliga,2005,Oberfranken
37.,Hofmann,Stefan,TS Lichtenfels,2,934,Kreisliga,2005,Oberfranken
38.,Heyder,Maximilian,TSV Ludwigsstadt,1,934,Kreisliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Kreisliga - Aufstiegsspiele (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Kreisliga - Aufstiegsspiele (Senioren Oberfranken),Statistikdaten (Saison: 2005/2006) - Kreisliga - Aufstiegsspiele (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,934,Kreisliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,934,Kreisliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,934,Kreisliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,934,Kreisliga,2005,Oberfranken
1.,Jasmund,Michael,TSV Ludwigsstadt,327,251,Kreisliga,2005,Oberfranken
2.,Rüb,Clemens,FC messingschlager Baunach 3,306,251,Kreisliga,2005,Oberfranken
3.,Hummel,Benedikt,TSG 2005 Bamberg,290,251,Kreisliga,2005,Oberfranken
4.,Leicht,Sebastian,TS Lichtenfels,281,251,Kreisliga,2005,Oberfranken
5.,Erber,Sven-Uwe,SV Zapfendorf,246,251,Kreisliga,2005,Oberfranken
6.,Bechmann,Benedikt,TS Lichtenfels,243,251,Kreisliga,2005,Oberfranken
7.,Klarmann,René,RSC Oberhaid,236,251,Kreisliga,2005,Oberfranken
8.,Pfeiffer,Benedikt,TSV Ludwigsstadt,235,251,Kreisliga,2005,Oberfranken
9.,Zipfel,Stefan,TSV Ludwigsstadt,204,251,Kreisliga,2005,Oberfranken
10.,Müller,Thomas,BBC Coburg 2,192,251,Kreisliga,2005,Oberfranken
11.,Freudensprung,Thomas,SV Gundelsheim,190,251,Kreisliga,2005,Oberfranken
12.,Schülner,Dirk,SV Gundelsheim,188,251,Kreisliga,2005,Oberfranken
13.,Zimmermann,Thomas,SV Zapfendorf,160,251,Kreisliga,2005,Oberfranken
14.,Fink,Andreas,BBC Coburg 2,158,251,Kreisliga,2005,Oberfranken
15.,Neuberger,Tobias,TS Lichtenfels,156,251,Kreisliga,2005,Oberfranken
16.,Schmidt,Jörg,TS Lichtenfels,147,251,Kreisliga,2005,Oberfranken
17.,Leisgang,Jürgen,SV Zapfendorf,139,251,Kreisliga,2005,Oberfranken
18.,Loos,Gerhard,RSC Oberhaid,124,251,Kreisliga,2005,Oberfranken
19.,Ritter,Daniel,BBC Coburg 2,123,251,Kreisliga,2005,Oberfranken
20.,Becher,Jürgen,FC messingschlager Baunach 3,120,251,Kreisliga,2005,Oberfranken
21.,Imsel,Tobias,TSV Ludwigsstadt,115,251,Kreisliga,2005,Oberfranken
22.,Dickel,Michael,TSG 2005 Bamberg,111,251,Kreisliga,2005,Oberfranken
23.,Däbritz,Frank,SV Zapfendorf,109,251,Kreisliga,2005,Oberfranken
24.,Fuchs,Manfred,FC messingschlager Baunach 3,103,251,Kreisliga,2005,Oberfranken
25.,Hübner,Michael,FC messingschlager Baunach 3,100,251,Kreisliga,2005,Oberfranken
26.,Schick,Florian,RSC Oberhaid,99,251,Kreisliga,2005,Oberfranken
27.,Brütting,Thomas,SV Gundelsheim,99,251,Kreisliga,2005,Oberfranken
28.,Lechner,Dieter,SV Zapfendorf,96,251,Kreisliga,2005,Oberfranken
29.,Hofmann,Michael,SV Gundelsheim,93,251,Kreisliga,2005,Oberfranken
30.,Brändlein,Peter,FC messingschlager Baunach 3,91,251,Kreisliga,2005,Oberfranken
31.,Sebald,Markus,BBC Coburg 2,90,251,Kreisliga,2005,Oberfranken
32.,Schelhorn,Jonas,BBC Coburg 2,89,251,Kreisliga,2005,Oberfranken
33.,Schilling,Gerhard,RSC Oberhaid,83,251,Kreisliga,2005,Oberfranken
34.,Wiefel,Felix,TSV Ludwigsstadt,83,251,Kreisliga,2005,Oberfranken
35.,Beck,Matthias,TSG 2005 Bamberg,83,251,Kreisliga,2005,Oberfranken
36.,Müller,Markus,TSG 2005 Bamberg,80,251,Kreisliga,2005,Oberfranken
37.,Studener,David,SV Gundelsheim,77,251,Kreisliga,2005,Oberfranken
38.,Fazlija,Lulzim,SV Gundelsheim,75,251,Kreisliga,2005,Oberfranken
39.,Wolfschmitt,Frank,SV Zapfendorf,74,251,Kreisliga,2005,Oberfranken
40.,Kühnlenz,Fritz,TSV Ludwigsstadt,74,251,Kreisliga,2005,Oberfranken
41.,Meins,Thomas,TSG 2005 Bamberg,72,251,Kreisliga,2005,Oberfranken
42.,Rothaug,Thomas,TSG 2005 Bamberg,71,251,Kreisliga,2005,Oberfranken
43.,Kräußlich,Leon,TS Lichtenfels,71,251,Kreisliga,2005,Oberfranken
44.,Gutgesell,Volker,TS Lichtenfels,69,251,Kreisliga,2005,Oberfranken
45.,Thoma,Michael,SV Gundelsheim,69,251,Kreisliga,2005,Oberfranken
46.,Pehle,Wolfgang,FC messingschlager Baunach 3,68,251,Kreisliga,2005,Oberfranken
47.,Ehrhardt,Holger,BBC Coburg 2,63,251,Kreisliga,2005,Oberfranken
48.,Eller,Andreas,RSC Oberhaid,63,251,Kreisliga,2005,Oberfranken
49.,Lohneiß,Michael,RSC Oberhaid,58,251,Kreisliga,2005,Oberfranken
50.,Kreß,Andreas,TSG 2005 Bamberg,56,251,Kreisliga,2005,Oberfranken
51.,Eller,Christian,TS Lichtenfels,55,251,Kreisliga,2005,Oberfranken
52.,Hörnlein,Wolfgang,BBC Coburg 2,50,251,Kreisliga,2005,Oberfranken
53.,Bechmann,Simon,TS Lichtenfels,50,251,Kreisliga,2005,Oberfranken
54.,Kemmer,Benjamin,RSC Oberhaid,46,251,Kreisliga,2005,Oberfranken
55.,Pehle,Sebstian,TS Lichtenfels,40,251,Kreisliga,2005,Oberfranken
56.,Peetz,Cornelius,TSV Ludwigsstadt,40,251,Kreisliga,2005,Oberfranken
57.,Sembill,Jochen,SV Gundelsheim,40,251,Kreisliga,2005,Oberfranken
58.,Friedrich,Gunther,TSG 2005 Bamberg,40,251,Kreisliga,2005,Oberfranken
59.,Kautler,Michael,BBC Coburg 2,40,251,Kreisliga,2005,Oberfranken
60.,Petzold,Lars,BBC Coburg 2,39,251,Kreisliga,2005,Oberfranken
61.,Hetz,Torsten,TSV Ludwigsstadt,37,251,Kreisliga,2005,Oberfranken
62.,Strätz,Bernhard,TSG 2005 Bamberg,37,251,Kreisliga,2005,Oberfranken
63.,Friedl,Manuel,SV Zapfendorf,36,251,Kreisliga,2005,Oberfranken
64.,Wehrfritz,Robert,BBC Coburg 2,36,251,Kreisliga,2005,Oberfranken
65.,Großmann,Stephan,TSG 2005 Bamberg,34,251,Kreisliga,2005,Oberfranken
66.,Ritter,Christian,BBC Coburg 2,31,251,Kreisliga,2005,Oberfranken
67.,Ruß,Michael,FC messingschlager Baunach 3,31,251,Kreisliga,2005,Oberfranken
68.,Schmitt,Alexander,SV Gundelsheim,30,251,Kreisliga,2005,Oberfranken
69.,Salberg,Gerald,TSG 2005 Bamberg,29,251,Kreisliga,2005,Oberfranken
70.,Heidenreich,Christian,SV Zapfendorf,28,251,Kreisliga,2005,Oberfranken
71.,Behringer,Matthias,RSC Oberhaid,27,251,Kreisliga,2005,Oberfranken
72.,Kreisköther,Johannes,RSC Oberhaid,26,251,Kreisliga,2005,Oberfranken
73.,Fazlija,Fetim,SV Gundelsheim,24,251,Kreisliga,2005,Oberfranken
74.,Glückert,Johannes,SV Zapfendorf,22,251,Kreisliga,2005,Oberfranken
75.,Fischer,Manuel,BBC Coburg 2,21,251,Kreisliga,2005,Oberfranken
76.,Bergner,Robert,TSV Ludwigsstadt,21,251,Kreisliga,2005,Oberfranken
77.,Heidinger,Christian,SV Gundelsheim,20,251,Kreisliga,2005,Oberfranken
78.,Diehl,Markus,RSC Oberhaid,19,251,Kreisliga,2005,Oberfranken
79.,Pehle,Detlev,FC messingschlager Baunach 3,15,251,Kreisliga,2005,Oberfranken
80.,Röhner,Stephan,FC messingschlager Baunach 3,14,251,Kreisliga,2005,Oberfranken
81.,Bauer,Thomas,SV Zapfendorf,14,251,Kreisliga,2005,Oberfranken
82.,Heyder,Maximilian,TSV Ludwigsstadt,14,251,Kreisliga,2005,Oberfranken
83.,Jordan,Johannes,BBC Coburg 2,13,251,Kreisliga,2005,Oberfranken
84.,Schäffer,Sascha,BBC Coburg 2,13,251,Kreisliga,2005,Oberfranken
85.,Kreß,Rudolf,TSG 2005 Bamberg,13,251,Kreisliga,2005,Oberfranken
86.,Schiel,Walter,SV Gundelsheim,13,251,Kreisliga,2005,Oberfranken
87.,Kern,Dr. Günter,FC messingschlager Baunach 3,12,251,Kreisliga,2005,Oberfranken
88.,Krumm,Nils,TSV Ludwigsstadt,12,251,Kreisliga,2005,Oberfranken
89.,Peter,Wolfgang,RSC Oberhaid,11,251,Kreisliga,2005,Oberfranken
90.,Rudolph,Steffen,SV Zapfendorf,11,251,Kreisliga,2005,Oberfranken
91.,Hirmke,Joachim,FC messingschlager Baunach 3,10,251,Kreisliga,2005,Oberfranken
92.,Busch,Detlef,FC messingschlager Baunach 3,10,251,Kreisliga,2005,Oberfranken
93.,Hofmann,Stefan,TS Lichtenfels,10,251,Kreisliga,2005,Oberfranken
94.,Groh,Klaus,FC messingschlager Baunach 3,9,251,Kreisliga,2005,Oberfranken
95.,Alle,Diethard,TSG 2005 Bamberg,8,251,Kreisliga,2005,Oberfranken
96.,Girg,Bastian,TS Lichtenfels,8,251,Kreisliga,2005,Oberfranken
97.,Ehrhardt,Michael,TSV Ludwigsstadt,8,251,Kreisliga,2005,Oberfranken
98.,Giehler,Jobst,SV Zapfendorf,6,251,Kreisliga,2005,Oberfranken
99.,Ott,Helmut,FC messingschlager Baunach 3,6,251,Kreisliga,2005,Oberfranken
100.,Mack,Wieland,TSG 2005 Bamberg,6,251,Kreisliga,2005,Oberfranken
101.,Nowak,Johannes,TSG 2005 Bamberg,5,251,Kreisliga,2005,Oberfranken
102.,Jurczok,Wojciech,BBC Coburg 2,4,251,Kreisliga,2005,Oberfranken
103.,Schneider,Rüdiger,RSC Oberhaid,4,251,Kreisliga,2005,Oberfranken
104.,Wachter,Thomas,TSV Ludwigsstadt,4,251,Kreisliga,2005,Oberfranken
105.,Luft,Matthias,RSC Oberhaid,4,251,Kreisliga,2005,Oberfranken
106.,Hartmann,Tobias,RSC Oberhaid,3,251,Kreisliga,2005,Oberfranken
107.,Nyirö,Achim,TS Lichtenfels,3,251,Kreisliga,2005,Oberfranken
108.,Seidelmann,Reinhold,RSC Oberhaid,2,251,Kreisliga,2005,Oberfranken
109.,Bauer,Jürgen,SV Zapfendorf,2,251,Kreisliga,2005,Oberfranken
110.,Carl,Jürgen,BBC Coburg 2,1,251,Kreisliga,2005,Oberfranken
Statistikdaten (Saison: 2005/2006) - Kreisliga Herren (A) (Senioren Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Kreisliga Herren (A) (Senioren Oberfranken),Statistikdaten (Saison: 2005/2006) - Kreisliga Herren (A) (Senioren Oberfranken),Team Statistiken,Beste Werfer/innen,251,Kreisliga,2005,Oberfranken
Beste Werfer/innen,Top 10,Top 25,Alle,,251,Kreisliga,2005,Oberfranken
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,251,Kreisliga,2005,Oberfranken
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,251,Kreisliga,2005,Oberfranken
1.,Weinkauf,Helmut,TSV Ebermannstadt,146,263,Bezirksliga,2006,Oberfranken
