lastname,firstname,team,points,games,liga_id,season,bezirk,spielklasse,altersklasse,geschlecht,league_full_name,kreis
- alle Mannschaften -BBC BayreuthBG LitzendorfDJK Don Bosco BambergSpVgg RattelsdorfTSV BurgwindheimTSV LudwigsstadtTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 02.04.2006,- alle Mannschaften -BBC BayreuthBG LitzendorfDJK Don Bosco BambergSpVgg RattelsdorfTSV BurgwindheimTSV LudwigsstadtTTL uniVersa Bamberg,absolut /relativ,10-25- alle,Stand: 02.04.2006,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
- alle Mannschaften -BBC BayreuthBG LitzendorfDJK Don Bosco BambergSpVgg RattelsdorfTSV BurgwindheimTSV LudwigsstadtTTL uniVersa Bamberg,absolut /relativ,10-25- alle,Stand: 02.04.2006,,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
1.,Kocina,Nik,TTL uniVersa Bamberg,283,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
2.,Jasinski,Dominik,DJK Don Bosco Bamberg,237,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
3.,Herrmannsdörfer,Felix,BBC Bayreuth,231,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
4.,Walter,Viktor,TSV Burgwindheim,230,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
5.,Rahm,Maximilian,SpVgg Rattelsdorf,228,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
6.,Ritli,Norbert,DJK Don Bosco Bamberg,204,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
7.,Ruckdeschel,Ralf,SpVgg Rattelsdorf,201,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
8.,Budig,Soenke,SpVgg Rattelsdorf,191,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
9.,Rhein,Felix,TTL uniVersa Bamberg,191,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
10.,Herold,Simon,BBC Bayreuth,188,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
11.,Kolb,Alexander,BBC Bayreuth,171,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
12.,Söthje,Dominik,BBC Bayreuth,170,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
13.,Wagner,Dominik,SpVgg Rattelsdorf,162,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
14.,Kühnlenz,Fritz,TSV Ludwigsstadt,153,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
15.,Neubauer,Andreas,TSV Ludwigsstadt,143,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
16.,Hoffmann,Jonas,TTL uniVersa Bamberg,139,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
17.,Jacob,Florian,BBC Bayreuth,127,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
18.,Wachter,Tobias,TSV Ludwigsstadt,114,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
19.,Ruhl,Simon,BG Litzendorf,113,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
20.,Zaft,Eduard,TSV Burgwindheim,112,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
21.,Raum,Christian,DJK Don Bosco Bamberg,112,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
22.,Fahner,Steffen,TSV Burgwindheim,110,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
23.,Stumpf,Manuel,SpVgg Rattelsdorf,108,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
24.,Feulner,Bernd,TSV Burgwindheim,105,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
25.,Neudecker,Christopher,TTL uniVersa Bamberg,102,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
26.,Neundorfer,Max,SpVgg Rattelsdorf,97,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
27.,Sembill,Jochen,BG Litzendorf,91,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
28.,Melzer,Lutz,DJK Don Bosco Bamberg,90,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
29.,Baier,Michael,TSV Ludwigsstadt,84,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
30.,Günther,Sebastian,TTL uniVersa Bamberg,83,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
31.,Hoh,Michael,DJK Don Bosco Bamberg,82,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
32.,Zeiß,Johannes,BG Litzendorf,81,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
33.,Zeiß,Andreas,BG Litzendorf,77,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
34.,Hohmann,Miguel,TTL uniVersa Bamberg,76,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
35.,Theurer,Sebastian,BG Litzendorf,75,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
36.,Börschel,Steffen,BG Litzendorf,75,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
37.,Gimmel,Florian,BBC Bayreuth,69,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
38.,Schlaug,Philipp,BG Litzendorf,67,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
39.,Reichel,Moritz,DJK Don Bosco Bamberg,66,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
40.,Nijmeh,Andre,SpVgg Rattelsdorf,59,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
41.,Wintergerst,Michael,TTL uniVersa Bamberg,56,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
42.,Lips,Jonas,TTL uniVersa Bamberg,54,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
43.,Koch,Fabian,DJK Don Bosco Bamberg,54,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
44.,Crispens,David,TSV Burgwindheim,53,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
45.,Reisch,Thomas,TSV Burgwindheim,51,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
46.,Dütsch,Thomas,SpVgg Rattelsdorf,49,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
47.,Oetter,Nicolai,BBC Bayreuth,46,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
48.,Krusch,Patrick,BG Litzendorf,46,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
49.,Schmidt,Fabian,BG Litzendorf,46,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
50.,Popp,Andreas,TTL uniVersa Bamberg,44,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
51.,Keller,Dominik,TSV Burgwindheim,42,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
52.,Münch,Johannes,TTL uniVersa Bamberg,39,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
53.,Firlus,Julian,TTL uniVersa Bamberg,38,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
54.,Riedel,Steffen,SpVgg Rattelsdorf,34,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
55.,Penalba,Oliver Rafael,DJK Don Bosco Bamberg,29,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
56.,Komlenac,Stefan,TTL uniVersa Bamberg,29,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
57.,Wagner,Konstantin,BG Litzendorf,27,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
58.,Herbst,Andreas,BG Litzendorf,25,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
59.,Jansen-Trejo,Chris,TTL uniVersa Bamberg,22,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
60.,Lieb,Martin,SpVgg Rattelsdorf,21,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
61.,Bößl,Thomas,DJK Don Bosco Bamberg,20,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
62.,Trautschoöd,Tim,TSV Ludwigsstadt,19,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
63.,Merdan,Christoph,BBC Bayreuth,19,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
64.,Hammerschmidt,Markus,TSV Ludwigsstadt,19,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
65.,Sasse,Felix,SpVgg Rattelsdorf,17,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
66.,Peterhans,Steffen,DJK Don Bosco Bamberg,17,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
67.,Dietrich,Andreas,TSV Ludwigsstadt,16,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
68.,Zeder,Michael,BG Litzendorf,16,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
69.,Meyer,Dustin,DJK Don Bosco Bamberg,15,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
70.,Hüttel,Moritz,BBC Bayreuth,14,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
71.,Walter,Rudolf,TSV Burgwindheim,14,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
72.,Pfister,Mario,TTL uniVersa Bamberg,14,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
73.,Neubauer,Sebastian,SpVgg Rattelsdorf,14,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
74.,Walther,Uwe,TSV Burgwindheim,11,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
75.,Herbst,Thomas,BG Litzendorf,10,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
76.,Spyra,Roman,DJK Don Bosco Bamberg,10,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
77.,Kliemann,Kilian,DJK Don Bosco Bamberg,9,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
78.,Kremer,Valeri Michael,TSV Burgwindheim,6,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
79.,Polenz,Joachim,TSV Burgwindheim,6,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
80.,Burger,Simon,DJK Don Bosco Bamberg,5,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
81.,Graf,Lukas,BBC Bayreuth,5,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
82.,Neundörfer,Stefan,DJK Don Bosco Bamberg,4,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
83.,Pacaci,Engin,TSV Ludwigsstadt,4,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
84.,Eberlein,Tobias,SpVgg Rattelsdorf,2,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
85.,Schön,Alexander,TTL uniVersa Bamberg,2,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
86.,Seifert,Dennis,TSV Ludwigsstadt,2,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
87.,Mohr,Florian,TSV Burgwindheim,2,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
Statistikdaten (Saison: 2005/2006) - Bezirksliga U20 männlich (U20 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Bezirksliga U20 männlich (U20 Oberfranken),Statistikdaten (Saison: 2005/2006) - Bezirksliga U20 männlich (U20 Oberfranken),Team Statistiken,Beste Werfer/innen,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
Beste Werfer/innen,Top 10,Top 25,Alle,,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,265,2005,Oberfranken,Bezirksliga,U20,männlich,Bezirksliga U20 männlich,
- alle Mannschaften -BBC BayreuthTSV BreitengüßbachTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 18.02.2006,- alle Mannschaften -BBC BayreuthTSV BreitengüßbachTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 18.02.2006,- alle Mannschaften -BBC BayreuthTSV BreitengüßbachTTL uniVersa Bamberg,absolut /relativ,10-25- alle,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
- alle Mannschaften -BBC BayreuthTSV BreitengüßbachTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 18.02.2006,- alle Mannschaften -BBC BayreuthTSV BreitengüßbachTTL uniVersa Bamberg,absolut /relativ,10-25- alle,Stand: 18.02.2006,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
- alle Mannschaften -BBC BayreuthTSV BreitengüßbachTTL uniVersa Bamberg,absolut /relativ,10-25- alle,Stand: 18.02.2006,,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
1.,Bondar,Alexej,TSV Breitengüßbach,65,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
2.,Weber,Benedikt,TSV Breitengüßbach,33,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
3.,Neudecker,Christopher,TTL uniVersa Bamberg,32,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
4.,Schneider,Florian,TSV Breitengüßbach,28,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
5.,Betz,Johannes,TSV Breitengüßbach,19,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
6.,Kocina,Nik,TTL uniVersa Bamberg,19,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
7.,Herold,Simon,BBC Bayreuth,18,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
8.,Hosper,Tobias,TSV Breitengüßbach,18,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
9.,Rhein,Felix,TTL uniVersa Bamberg,17,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
10.,Günther,Sebastian,TTL uniVersa Bamberg,15,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
11.,Jungbauer,Christoph,TSV Breitengüßbach,14,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
12.,Vilkowitsch,Matthias,TSV Breitengüßbach,14,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
13.,Söthje,Dominik,BBC Bayreuth,12,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
14.,Jacob,Florian,BBC Bayreuth,9,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
15.,Wintergerst,Michael,TTL uniVersa Bamberg,8,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
16.,Hoffmann,Jonas,TTL uniVersa Bamberg,8,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
17.,Lips,Jonas,TTL uniVersa Bamberg,8,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
18.,Gimmel,Florian,BBC Bayreuth,7,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
19.,Nowak,Florian,TSV Breitengüßbach,6,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
20.,Popp,Andreas,TTL uniVersa Bamberg,6,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
21.,Münch,Johannes,TTL uniVersa Bamberg,4,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
22.,Graf,Lukas,BBC Bayreuth,3,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
23.,Pfister,Mario,TTL uniVersa Bamberg,3,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
24.,Herrmannsdörfer,Felix,BBC Bayreuth,2,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
25.,Komlenac,Stefan,TTL uniVersa Bamberg,2,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
Statistikdaten (Saison: 2005/2006) - Meisterschaft U20 männlich (U20 Oberfranken)Team StatistikenBeste Werfer/innenTop 10Top 25AlleBeste Freiwerfer/innenTop 10mind. 10 TrefferTop 25mind. 5 TrefferAlleBeste 3er-Werfer/innenTop 10Top 25Alle,Statistikdaten (Saison: 2005/2006) - Meisterschaft U20 männlich (U20 Oberfranken),Statistikdaten (Saison: 2005/2006) - Meisterschaft U20 männlich (U20 Oberfranken),Team Statistiken,Beste Werfer/innen,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
Beste Werfer/innen,Top 10,Top 25,Alle,,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
Beste Freiwerfer/innen,Top 10mind. 10 Treffer,Top 25mind. 5 Treffer,Alle,,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
Beste 3er-Werfer/innen,Top 10,Top 25,Alle,,264,2005,Oberfranken,Bezirksliga,U20,männlich,Meisterschaft U20 männlich,
- alle Mannschaften -BBC BayreuthDJK Don Bosco BambergDJK EggolsheimSC KemmernTS KronachTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 13.03.2006,- alle Mannschaften -BBC BayreuthDJK Don Bosco BambergDJK EggolsheimSC KemmernTS KronachTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 13.03.2006,- alle Mannschaften -BBC BayreuthDJK Don Bosco BambergDJK EggolsheimSC KemmernTS KronachTTL uniVersa Bamberg,absolut /relativ,10-25- alle,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
- alle Mannschaften -BBC BayreuthDJK Don Bosco BambergDJK EggolsheimSC KemmernTS KronachTTL uniVersa Bambergabsolut /relativ10-25- alleStand: 13.03.2006,- alle Mannschaften -BBC BayreuthDJK Don Bosco BambergDJK EggolsheimSC KemmernTS KronachTTL uniVersa Bamberg,absolut /relativ,10-25- alle,Stand: 13.03.2006,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
- alle Mannschaften -BBC BayreuthDJK Don Bosco BambergDJK EggolsheimSC KemmernTS KronachTTL uniVersa Bamberg,absolut /relativ,10-25- alle,Stand: 13.03.2006,,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
1.,Gehring,Stefanie,TS Kronach,306,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
2.,Hellmann,Laura,DJK Don Bosco Bamberg,199,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
3.,Walter,Marina,TS Kronach,147,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
4.,Haderlein,Lena,SC Kemmern,135,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
5.,Lohneiß,Annika,DJK Don Bosco Bamberg,126,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
6.,Buckl,Maria,DJK Eggolsheim,121,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
7.,Zarling,Annika,DJK Don Bosco Bamberg,117,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
8.,Grosch,Ella,BBC Bayreuth,115,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
9.,Neeb,Maria,SC Kemmern,112,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
10.,Weber,Veronika,TS Kronach,104,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
11.,Zeis,Svenja,TTL uniVersa Bamberg,100,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
12.,Kämpf,Lisa,BBC Bayreuth,97,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
13.,Amon,Laura,DJK Eggolsheim,91,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
14.,Angerstein,Hannah,TTL uniVersa Bamberg,89,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
15.,Kohler,Astrid,TTL uniVersa Bamberg,82,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
16.,Weihrich,Daphne,TS Kronach,81,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
17.,Ulbrich,Verena,DJK Don Bosco Bamberg,70,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
18.,Seidler,Hannah,TTL uniVersa Bamberg,65,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
19.,Smith,Melissa,TTL uniVersa Bamberg,63,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
20.,Lang,Franziska,TTL uniVersa Bamberg,63,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
21.,Angerstein,Laura,TTL uniVersa Bamberg,59,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
22.,Lachmann,Katharina,DJK Don Bosco Bamberg,56,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
23.,Schäfer,Carina,SC Kemmern,51,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
24.,Mullenax,Jessica,SC Kemmern,49,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
25.,Hirmke,Johanna,DJK Don Bosco Bamberg,49,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
26.,Endres,Martina,SC Kemmern,46,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
27.,Leitherer,Susanne,SC Kemmern,46,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
28.,Weidner,Anna,TTL uniVersa Bamberg,43,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
29.,Mense,Julia,BBC Bayreuth,39,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
30.,Weidner,Franziska,TTL uniVersa Bamberg,38,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
31.,Hümmer,Magdalena,DJK Don Bosco Bamberg,38,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
32.,Albrecht,Anna-Lena,TS Kronach,38,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
33.,Gessner,Claudia,DJK Don Bosco Bamberg,38,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
34.,Bammel,Carolin,DJK Eggolsheim,33,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
35.,Pfeifer,Christina,SC Kemmern,32,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
36.,Schüpferling,Anna,DJK Don Bosco Bamberg,31,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
37.,Reitzig,Jasmin,SC Kemmern,29,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
38.,Hass,Anna-Maria,BBC Bayreuth,25,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
39.,Dinkel,Sandra,SC Kemmern,24,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
40.,Woll,Barbara,TS Kronach,22,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
41.,Schöps,Simone,DJK Don Bosco Bamberg,22,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
42.,Müller,Johanna,BBC Bayreuth,22,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
43.,Söll,Tabea,BBC Bayreuth,22,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
44.,Leitherer,Sabine,SC Kemmern,21,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
45.,Müller,Bianca,DJK Don Bosco Bamberg,19,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
46.,Pfister,Lisa,DJK Eggolsheim,19,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
47.,Pettke,Nathalie,DJK Don Bosco Bamberg,19,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
48.,Leykam,Leonie,TTL uniVersa Bamberg,18,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
49.,Kohler,Johanna,TTL uniVersa Bamberg,18,266,2005,Oberfranken,Bezirksliga,U20,weiblich,Bezirksliga U20 weiblich,
